X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.167	43.87	9.61	15.22	15.05	11.85	9.44	6.86
2020.170	43.86	9.62	15.28	14.99	11.85	9.45	6.92
2020.173	43.84	9.63	15.34	14.93	11.84	9.45	6.92
2020.175	43.83	9.64	15.37	14.90	11.84	9.49	6.88
2020.178	43.82	9.65	15.43	14.84	11.84	9.53	6.85
2020.181	43.81	9.66	15.48	14.79	11.84	9.54	6.83
2020.184	43.80	9.66	15.51	14.76	11.84	9.58	6.80
2020.186	43.79	9.67	15.56	14.71	11.84	9.59	6.78
2020.189	43.78	9.67	15.58	14.69	11.84	9.59	6.76
2020.192	43.71	9.74	15.59	14.68	11.83	9.60	6.75
2020.195	43.71	9.75	15.61	14.70	11.79	9.60	6.74
2020.197	43.70	9.75	15.62	14.75	11.73	9.60	6.73
2020.200	43.70	9.75	15.62	14.81	11.67	9.65	6.68
2020.203	43.65	9.80	15.70	14.76	11.64	9.65	6.66
2020.205	43.58	9.87	15.78	14.68	11.64	9.65	6.60
2020.208	43.50	9.94	15.85	14.61	11.63	9.64	6.51
2020.211	43.44	10.01	15.88	14.60	11.61	9.64	6.52
2020.214	43.41	10.03	15.87	14.62	11.61	9.63	6.53
2020.216	43.35	10.09	15.86	14.65	11.59	9.62	6.53
2020.219	43.33	10.10	15.87	14.65	11.58	9.62	6.53
2020.222	43.31	10.13	15.87	14.66	11.56	9.62	6.53
2020.225	43.29	10.15	15.84	14.70	11.56	9.62	6.53
2020.227	43.27	10.16	15.85	14.71	11.55	9.62	6.53
2020.230	43.25	10.10	15.95	14.68	11.56	9.62	6.52
2020.233	43.24	10.05	16.00	14.69	11.55	9.62	6.52
2020.236	43.23	10.03	16.04	14.68	11.56	9.62	6.52
2020.238	43.24	10.04	16.05	14.68	11.56	9.59	6.52
2020.241	43.26	10.03	16.05	14.70	11.55	9.57	6.50
2020.244	43.30	9.94	16.11	14.71	11.53	9.57	6.49
2020.247	43.32	9.81	16.23	14.72	11.51	9.58	6.48
2020.249	43.33	9.66	16.36	14.73	11.49	9.59	6.47
2020.252	43.35	9.49	16.50	14.69	11.54	9.59	6.45
