X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
1.046	61.79	73.30	83.62	96.12	105.20	113.79	128.66
1.049	61.81	73.30	83.63	96.11	105.21	113.79	128.68
1.052	61.83	73.30	83.63	96.08	105.21	113.79	128.70
1.054	61.85	73.30	83.63	96.05	105.22	113.79	128.73
1.057	61.90	73.30	83.64	96.02	105.22	113.79	128.75
1.060	61.92	73.30	83.64	95.96	105.22	113.79	128.76
1.063	61.94	73.30	83.64	95.93	105.23	113.79	128.80
1.065	61.96	73.30	83.64	95.90	105.23	113.79	128.82
1.068	61.98	73.31	83.65	95.87	105.24	113.79	128.85
1.071	62.01	73.32	83.65	95.84	105.24	113.79	128.87
1.074	62.03	73.32	83.65	95.81	105.24	113.79	128.88
1.076	62.05	73.33	83.65	95.78	105.24	113.79	128.92
1.079	62.09	73.33	83.65	95.73	105.24	113.79	128.93
1.082	62.12	73.34	83.65	95.70	105.24	113.79	128.97
1.085	62.14	73.35	83.65	95.67	105.24	113.80	128.98
1.087	62.16	73.36	83.65	95.64	105.24	113.80	129.00
1.090	62.18	73.36	83.65	95.61	105.24	113.80	129.03
1.093	62.20	73.37	83.66	95.58	105.24	113.80	129.05
1.095	62.23	73.38	83.76	95.55	105.24	113.80	129.09
1.098	62.25	73.38	83.82	95.52	105.24	113.80	129.10
1.101	62.29	73.41	83.92	95.50	105.24	113.80	129.12
1.104	62.31	73.46	84.03	95.50	105.24	113.80	129.15
1.106	62.34	73.50	84.08	95.50	105.24	113.80	129.17
1.109	62.36	73.58	84.19	95.50	105.24	113.80	129.19
1.112	62.38	73.63	84.22	95.50	105.24	113.80	129.16
1.115	62.40	73.71	84.26	95.42	105.24	113.80	129.15
1.117	62.43	73.75	84.27	95.33	105.24	113.80	129.12
1.120	62.45	73.84	84.27	95.24	105.24	113.80	129.11
1.123	62.49	73.88	84.28	95.15	105.24	113.80	129.09
1.126	62.51	73.91	84.28	95.11	105.24	113.80	129.07
1.128	62.54	73.91	84.28	95.13	105.24	113.80	129.06
1.131	62.56	73.91	84.29	95.16	105.24	113.80	129.03
1.134	62.58	73.91	84.29	95.18	105.24	113.80	129.02
1.136	62.60	73.91	84.29	95.20	105.24	113.80	129.00
1.139	62.62	73.91	84.29	95.22	105.24	113.80	128.98
1.142	62.65	73.91	84.30	95.26	105.24	113.80	128.96
1.145	62.69	73.91	84.30	95.28	105.24	113.80	128.94
1.147	62.71	73.91	84.30	95.31	105.24	113.80	128.92
1.150	62.73	73.90	84.31	95.33	105.24	113.80	128.91
1.153	62.87	73.89	84.31	95.35	105.24	113.80	128.88
1.156	63.02	73.86	84.31	95.37	105.24	113.80	128.87
1.158	63.32	73.85	84.31	95.39	105.24	113.79	128.86
1.161	63.47	73.83	84.32	95.41	105.24	113.78	128.83
1.164	63.75	73.82	84.32	95.46	105.24	113.77	128.82
1.167	63.87	73.81	84.32	95.48	105.25	113.76	128.79
1.169	64.12	73.80	84.33	95.50	105.27	113.75	128.78
1.172	64.24	73.78	84.40	95.50	105.28	113.74	128.77
1.175	64.39	73.77	84.50	95.50	105.30	113.71	128.74
1.178	64.39	73.76	84.60	95.50	105.32	113.58	128.73
