X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.516	51.92	67.33	79.57	93.38	102.65	113.30	120.66
0.518	51.94	67.33	79.57	93.38	102.65	113.30	120.66
0.521	51.95	67.33	79.57	93.38	102.65	113.30	120.66
0.524	51.96	67.33	79.57	93.38	102.65	113.30	120.66
0.527	51.97	67.34	79.57	93.38	102.65	113.30	120.66
0.529	51.98	67.34	79.57	93.38	102.65	113.30	120.66
0.532	51.99	67.34	79.57	93.38	102.65	113.30	120.66
0.535	52.00	67.34	79.57	93.38	102.65	113.30	120.66
0.537	52.01	67.35	79.57	93.38	102.65	113.30	120.66
0.540	52.01	67.35	79.57	93.38	102.65	113.30	120.66
0.543	52.02	67.35	79.57	93.38	102.65	113.30	120.66
0.546	52.03	67.35	79.57	93.38	102.65	113.30	120.66
0.548	52.04	67.36	79.57	93.38	102.65	113.30	120.66
0.551	52.05	67.36	79.57	93.38	102.65	113.30	120.66
0.554	52.06	67.36	79.57	93.38	102.65	113.30	120.66
0.557	52.07	67.36	79.57	93.38	102.65	113.30	120.66
0.559	52.09	67.37	79.58	93.38	102.65	113.30	120.66
0.562	52.10	67.37	79.60	93.38	102.65	113.30	120.66
0.565	52.10	67.37	79.62	93.38	102.65	113.30	120.66
0.568	52.11	67.38	79.63	93.38	102.65	113.30	120.66
0.570	52.12	67.38	79.64	93.38	102.65	113.30	120.66
0.573	52.13	67.38	79.68	93.38	102.65	113.30	120.66
0.576	52.14	67.38	79.71	93.38	102.65	113.30	120.66
0.579	52.15	67.39	79.75	93.38	102.65	113.30	120.66
0.581	52.16	67.39	79.80	93.38	102.65	113.30	120.66
0.584	52.17	67.39	79.80	93.38	102.65	113.30	120.66
0.587	52.18	67.39	79.80	93.38	102.65	113.30	120.66
0.589	52.19	67.39	79.80	93.38	102.65	113.30	120.66
0.592	52.20	67.38	79.80	93.38	102.65	113.30	120.66
0.595	52.21	67.37	79.80	93.38	102.65	113.30	120.66
0.598	52.22	67.37	79.80	93.38	102.65	113.30	120.66
0.600	52.23	67.36	79.80	93.38	102.65	113.30	120.66
0.603	52.24	67.35	79.80	93.38	102.65	113.30	120.66
0.606	52.25	67.35	79.80	93.38	102.65	113.30	120.66
0.609	52.26	67.34	79.80	93.38	102.65	113.30	120.66
0.611	52.27	67.34	79.80	93.38	102.65	113.30	120.66
0.614	52.28	67.33	79.80	93.38	102.65	113.30	120.66
0.617	52.29	67.32	79.80	93.38	102.65	113.30	120.66
0.620	52.30	67.37	79.80	93.38	102.65	113.30	120.66
0.622	52.31	67.46	79.80	93.38	102.65	113.30	120.66
