X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
2020.301	47.20	6.56	16.58	15.30	11.25	8.79	6.52
2020.304	47.14	6.62	16.57	15.27	11.29	8.79	6.52
2020.307	47.01	6.76	16.55	15.24	11.33	8.79	6.52
2020.310	46.95	6.83	16.53	15.23	11.31	8.84	6.52
2020.312	46.88	6.91	16.48	15.23	11.28	8.90	6.52
2020.315	46.76	7.05	16.42	15.24	11.32	8.89	6.54
2020.318	46.70	7.16	16.33	15.24	11.36	8.84	6.59
2020.321	46.64	7.34	16.18	15.31	11.33	8.77	6.66
2020.323	46.51	7.52	16.07	15.39	11.29	8.67	6.77
2020.326	46.45	7.62	16.00	15.41	11.32	8.57	6.88
2020.329	46.38	7.66	15.98	15.46	11.31	8.47	6.98
2020.332	46.26	7.76	15.96	15.58	11.23	8.46	7.00
2020.334	46.20	7.84	15.98	15.62	11.15	8.46	7.00
2020.337	46.14	7.97	15.96	15.57	11.14	8.46	7.00
2020.340	46.06	8.08	15.98	15.52	11.14	8.46	7.01
2020.342	46.00	8.17	15.92	15.52	11.19	8.46	7.01
2020.345	45.94	8.26	15.81	15.53	11.28	8.44	7.01
2020.348	45.88	8.14	15.93	15.52	11.34	8.46	7.02
2020.351	45.82	8.09	16.10	15.37	11.40	8.47	7.03
2020.353	45.75	8.07	16.16	15.34	11.47	8.47	7.07
2020.356	45.69	8.10	16.17	15.34	11.50	8.47	7.13
2020.359	45.63	8.15	16.16	15.36	11.51	8.45	7.19
2020.362	45.57	8.20	16.17	15.35	11.51	8.43	7.26
2020.364	45.51	8.25	16.19	15.33	11.52	8.41	7.33
2020.367	45.53	8.23	16.16	15.36	11.53	8.40	7.41
2020.370	45.55	8.21	16.16	15.26	11.62	8.36	7.51
2020.373	45.57	8.18	16.16	15.26	11.62	8.32	7.59
2020.375	45.60	8.16	16.16	15.27	11.61	8.25	7.62
2020.378	45.64	8.12	16.16	15.27	11.61	8.24	7.61
2020.381	45.64	8.07	16.20	15.28	11.60	8.24	7.59
2020.384	45.62	8.06	16.23	15.28	11.57	8.28	7.57
2020.386	45.60	8.01	16.29	15.28	11.51	8.33	7.55
2020.389	45.59	8.00	16.33	15.29	11.42	8.41	7.54
2020.392	45.57	7.97	16.38	15.29	11.38	8.46	7.53
2020.395	45.53	8.00	16.38	15.29	11.33	8.51	7.52
2020.397	45.51	8.00	16.40	15.28	11.32	8.61	7.42
2020.400	45.49	8.01	16.41	15.27	11.33	8.63	7.37
2020.403	45.47	8.02	16.42	15.27	11.34	8.66	7.33
2020.405	45.45	8.02	16.44	15.26	11.35	8.70	7.28
2020.408	45.39	8.07	16.49	15.21	11.37	8.73	7.22
2020.411	45.40	8.05	16.50	15.17	11.44	8.76	7.17
2020.414	45.38	8.06	16.49	15.13	11.51	8.81	7.09
2020.416	45.36	8.06	16.50	15.09	11.58	8.83	7.04
2020.419	45.34	8.08	16.50	14.99	11.70	8.85	6.99
2020.422	45.25	8.16	16.51	14.94	11.73	8.91	6.95
2020.425	45.19	8.20	16.52	14.90	11.73	8.97	6.90
2020.427	45.08	8.30	16.53	14.92	11.69	9.04	6.85
2020.430	44.97	8.40	16.54	14.94	11.66	9.04	6.85
2020.433	44.86	8.51	16.54	14.96	11.65	9.04	6.86
2020.436	44.69	8.68	16.55	14.98	11.63	9.04	6.86
2020.438	44.58	8.78	16.55	14.99	11.61	9.04	6.87
2020.441	44.47	8.89	16.55	15.02	11.69	8.94	6.87
2020.444	44.36	8.99	16.56	15.03	11.80	8.81	6.88
2020.447	44.29	9.06	16.56	15.05	11.82	8.76	6.89
2020.449	44.33	9.02	16.56	15.07	11.81	8.75	6.89
2020.452	44.28	9.06	16.57	15.09	11.79	8.76	6.89
2020.455	44.27	9.07	16.57	15.11	11.78	8.76	6.90
2020.458	44.26	9.08	16.57	15.13	11.75	8.75	6.91
2020.460	44.24	9.09	16.58	15.13	11.75	8.76	6.91
2020.463	44.28	9.05	16.58	15.12	11.74	8.79	6.91
2020.466	44.27	9.06	16.54	15.16	11.71	8.86	6.87
2020.468	44.26	9.07	16.49	15.20	11.70	8.96	6.80
2020.471	44.24	9.08	16.46	15.23	11.69	9.01	6.76
2020.474	44.23	9.09	16.41	15.28	11.68	9.07	6.72
2020.477	44.22	9.11	16.38	15.35	11.62	9.17	6.65
2020.479	44.21	9.13	16.35	15.44	11.53	9.22	6.61
2020.482	44.20	9.16	16.32	15.52	11.44	9.32	6.53
2020.485	44.30	9.07	16.30	15.55	11.38	9.39	6.49
2020.488	44.28	9.11	16.27	15.58	11.35	9.45	6.46
2020.490	44.23	9.18	16.25	15.55	11.37	9.55	6.38
2020.493	44.12	9.29	16.23	15.52	11.40	9.61	6.34
2020.496	44.07	9.37	16.20	15.47	11.45	9.66	6.30
2020.499	44.01	9.44	16.17	15.42	11.49	9.71	6.27
2020.501	43.96	9.46	16.19	15.39	11.52	9.75	6.24
2020.504	43.91	9.49	16.21	15.41	11.47	9.83	6.19
2020.507	43.86	9.53	16.23	15.44	11.39	9.91	6.17
2020.510	43.75	9.64	16.33	15.36	11.31	9.96	6.15
2020.512	43.70	9.77	16.45	15.24	11.16	10.06	6.14
2020.515	43.64	9.86	16.41	15.27	11.13	10.07	6.13
2020.518	43.59	9.91	16.41	15.31	11.10	10.08	6.12
2020.521	43.54	9.64	17.03	15.08	11.04	10.08	6.10
2020.523	43.43	9.70	17.24	14.95	11.01	10.07	6.10
2020.526	43.38	9.74	17.39	14.80	11.02	10.07	6.09
2020.529	43.32	9.79	17.40	14.65	11.16	10.08	6.07
2020.532	43.27	9.85	17.40	14.63	11.16	10.10	6.06
2020.534	43.22	9.90	17.40	14.67	11.12	10.12	6.03
2020.537	43.17	9.94	17.41	14.70	11.07	10.15	6.01
2020.540	43.06	10.05	17.41	14.78	10.96	10.18	6.00
2020.542	42.98	10.12	17.41	14.83	10.89	10.21	5.97
2020.545	42.90	10.19	17.43	14.91	10.79	10.23	5.95
2020.548	42.82	10.26	17.43	14.93	10.75	10.26	5.93
2020.551	42.74	10.35	17.43	14.99	10.69	10.28	5.91
