  'm-h': `X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.917808219	57.61	7.58	13.29	13.17	12.04	12.26	5.86
0.920547945	57.61	7.58	13.29	13.17	12.05	12.26	5.86
0.923287671	57.75	7.43	13.29	13.17	12.05	12.32	5.80
0.926027397	57.75	7.43	13.16	13.24	12.10	12.41	5.71
0.928767123	57.75	7.43	13.09	13.39	12.02	12.36	5.76
0.931506849	57.75	7.38	13.14	13.35	12.06	12.36	5.76
0.934246575	57.75	7.38	13.14	13.35	12.06	12.36	5.76
0.936986301	57.75	7.38	13.14	13.35	12.00	12.42	5.76
0.939726027	57.75	7.38	13.14	13.35	12.00	12.42	5.76
0.942465753	57.75	7.37	13.16	13.35	12.00	12.42	5.70
0.945205479	57.75	7.34	13.18	13.33	12.02	12.42	5.70
0.947945205	58.12	6.98	13.18	13.33	11.99	12.55	5.61
0.950684932	58.09	7.01	13.18	13.23	12.09	12.55	5.61
0.953424658	58.09	7.01	13.18	13.23	12.09	12.45	5.70
0.956164384	58.09	7.01	13.18	13.23	12.09	12.45	5.70
0.958904110	58.10	7.00	13.18	13.23	12.05	12.46	5.74
0.961643836	58.10	7.02	13.16	13.25	12.10	12.39	5.74
0.964383562	58.10	7.05	13.12	13.26	12.10	12.39	5.74
0.967123288	58.10	7.05	13.12	13.26	12.05	12.44	5.74
0.969863014	58.10	7.05	13.16	13.20	12.08	12.39	5.78
0.972602740	57.82	7.33	13.10	13.26	12.08	12.39	5.78
0.975342466	57.82	7.30	13.07	13.31	12.08	12.39	5.78
0.978082192	57.82	7.33	13.02	13.31	12.10	12.39	5.78
0.980821918	57.82	7.41	12.94	13.30	12.10	12.39	5.72
0.983561644	57.82	7.41	12.94	13.30	12.10	12.10	6.01
0.986301370	57.82	7.41	12.94	13.30	12.10	12.10	6.01
0.989041096	57.82	7.41	12.94	13.19	12.18	12.12	6.19
0.991780822	57.82	7.41	12.94	13.19	12.18	12.12	6.30
0.994520548	57.82	7.67	12.69	13.19	12.13	12.18	6.30
0.997260274	57.79	7.18	13.27	13.13	12.13	12.18	6.30
1.000000000	57.79	7.18	13.19	13.16	12.18	12.18	6.30
1.002739726	57.79	7.18	13.25	13.07	12.20	12.18	6.30
1.005479452	57.79	7.18	13.25	13.06	12.21	12.18	6.26
1.008219178	57.79	7.18	13.25	13.06	12.21	12.28	6.16
1.010958904	57.79	7.21	13.22	13.06	12.21	12.28	6.16
1.013698630	57.79	7.21	13.22	13.08	12.19	12.23	6.21
1.016438356	57.79	7.21	13.22	13.05	12.23	12.02	6.42
1.019178082	57.69	7.31	13.22	13.05	12.20	12.12	6.35
1.021917808	57.69	7.31	13.21	13.05	12.21	12.12	6.35
1.024657534	57.59	7.41	13.21	13.05	12.20	12.13	6.35
1.027397260	57.59	7.43	13.19	13.05	12.10	12.23	6.35
1.030136986	57.59	7.43	13.22	13.02	12.29	12.04	6.35
1.032876712	57.59	7.60	13.02	13.03	12.31	12.04	6.35
1.035616438	57.59	7.60	13.02	13.03	12.29	12.05	6.35
1.038356164	57.72	7.47	13.02	13.02	12.12	12.24	6.35
1.041095890	57.72	7.85	12.64	13.02	12.12	12.24	6.35
1.043835616	57.72	7.86	12.64	13.02	12.12	12.29	6.29
1.046575342	57.72	7.86	12.64	12.99	12.14	12.29	6.29
1.049315068	57.56	8.02	12.51	13.02	12.25	12.29	6.29
1.052054795	57.56	8.02	12.51	13.02	12.23	12.33	6.21
1.054794521	57.56	8.01	12.51	13.02	12.23	12.33	6.21
1.057534247	57.56	8.01	12.52	13.01	12.27	12.21	6.30
1.060273973	57.56	8.01	12.50	13.04	12.27	12.22	6.29
1.063013699	57.56	8.01	12.50	13.04	12.27	12.22	6.29
1.065753425	57.43	7.70	12.94	13.02	12.28	12.22	6.29
1.068493151	57.44	7.69	12.94	13.02	12.28	12.22	6.25
1.071232877	57.44	7.57	12.88	13.20	12.28	12.22	6.25
1.073972603	57.44	7.64	12.80	13.20	12.24	12.26	6.25
1.076712329	57.44	7.61	12.84	13.22	12.22	12.32	6.19
1.079452055	57.44	7.61	12.84	13.21	12.23	12.32	6.19
1.082191781	57.44	7.61	12.65	13.32	12.30	12.32	6.19
1.084931507	57.41	7.60	12.70	13.32	12.30	12.32	6.19
1.087671233	57.41	7.60	12.93	13.09	12.30	12.32	6.19
1.090410959	57.41	7.60	13.23	12.79	12.20	12.33	6.27
1.093150685	57.41	7.61	12.79	13.23	12.20	12.33	6.27
1.095890411	57.51	7.50	12.79	13.18	12.29	12.29	6.27
1.098630137	57.51	7.50	12.79	13.18	12.29	12.29	6.21
1.101369863	57.51	7.55	12.73	13.20	12.25	12.32	6.21
1.104109589	57.51	7.50	12.63	13.37	12.24	12.33	6.21
1.106849315	57.51	7.32	12.91	13.26	12.21	12.36	6.21
1.109589041	57.51	7.32	13.01	13.22	12.14	12.30	6.26
1.112328767	57.41	7.37	13.23	13.06	12.11	12.33	6.26
1.115068493	57.41	7.38	13.22	13.06	12.11	12.33	6.26
1.117808219	57.51	7.27	13.07	13.22	12.09	12.36	6.26
1.120547945	57.51	7.10	13.24	13.22	12.09	12.36	6.26
1.123287671	57.51	7.07	13.27	13.22	12.06	12.39	6.26
1.126027397	57.51	7.19	13.01	13.36	12.10	12.34	6.26
1.128767123	57.49	7.20	13.03	13.36	12.10	12.34	6.26
1.131506849	57.49	7.09	13.13	13.32	12.10	12.39	6.26
1.134246575	57.49	7.09	13.13	13.28	12.17	12.35	6.26
1.136986301	57.36	7.12	13.23	13.18	12.27	12.36	6.25
1.139726027	57.36	7.12	13.23	13.18	12.22	12.41	6.25
1.142465753	57.52	7.07	13.12	13.18	12.16	12.40	6.32
1.145205479	57.65	6.94	13.12	13.18	12.21	12.35	6.25
1.147945205	57.65	6.93	13.05	13.15	12.33	12.34	6.25
1.150684932	57.65	6.93	13.13	13.07	12.33	12.34	6.25
1.153424658	57.65	6.93	13.25	12.93	12.34	12.36	6.33
1.156164384	57.36	7.22	13.09	13.09	12.29	12.30	6.44
1.158904110	57.26	7.17	13.12	13.20	12.28	12.31	6.33
1.161643836	57.26	7.17	13.25	13.07	12.28	12.31	6.33
1.164383562	57.26	7.17	13.25	13.07	12.29	12.30	6.33
1.167123288	57.26	7.17	13.25	13.07	12.23	12.37	6.33
1.169863014	57.36	6.97	13.35	13.07	12.23	12.37	6.33
1.172602740	57.33	7.00	13.35	13.08	12.18	12.40	6.35
1.175342466	57.33	7.00	13.35	13.08	12.18	12.40	6.35
1.178082192	57.33	6.89	13.45	13.08	12.15	12.43	6.35
1.180821918	57.05	7.18	13.45	13.07	12.16	12.54	6.25
1.183561644	57.05	6.99	13.64	13.03	12.20	12.48	6.30
1.186301370	56.80	7.23	13.64	13.01	12.22	12.48	6.30
1.189041096	56.80	7.23	13.64	13.03	12.20	12.48	6.30
1.191780822	56.80	7.23	13.64	13.01	12.22	12.48	6.23
1.194520548	56.80	7.23	13.63	13.03	12.30	12.41	6.23
1.197260274	56.80	7.23	13.63	13.03	12.30	12.41	6.23
1.200000000	56.80	7.23	13.68	12.98	12.30	12.41	6.23
1.202739726	56.80	7.23	13.68	12.98	12.30	12.49	6.14
1.205479452	56.80	7.21	13.70	12.98	12.30	12.49	6.14
1.208219178	56.80	7.04	13.86	13.00	12.28	12.49	6.14
1.210958904	56.80	7.04	13.59	13.34	12.10	12.61	6.14
1.213698630	56.80	7.04	13.59	13.34	12.10	12.55	6.20
1.216438356	56.80	7.04	13.59	13.34	12.21	12.44	6.20
1.219178082	56.80	7.04	13.59	13.34	12.13	12.52	6.20
1.221917808	56.78	7.07	13.59	13.34	12.13	12.52	6.20
1.224657534	56.78	7.07	13.59	13.28	12.27	12.44	6.20
1.227397260	56.76	7.03	13.64	13.32	12.23	12.44	6.20
1.230136986	56.76	6.82	13.85	13.35	12.24	12.40	6.20
1.232876712	56.76	6.69	14.14	13.19	12.24	12.40	6.20
1.235616438	56.54	6.98	14.07	13.20	12.20	12.36	6.28
1.238356164	56.96	6.55	14.07	13.20	12.20	12.36	6.20
1.241095890	56.96	6.55	14.05	13.22	12.20	12.36	6.20
1.243835616	56.96	6.55	14.05	13.22	12.20	12.36	6.20
1.246575342	56.96	6.55	14.05	13.22	12.19	12.37	6.20
1.249315068	56.96	6.55	14.05	13.31	12.10	12.28	6.29
1.252054795	56.96	6.55	14.05	13.31	12.10	12.28	6.29
1.254794521	56.96	6.48	14.12	13.31	12.09	12.29	6.40
1.257534247	56.96	6.48	14.12	13.35	11.92	12.33	6.49
1.260273973	56.91	6.53	14.12	13.35	11.92	12.33	6.49
1.263013699	56.91	6.53	14.12	13.37	11.91	12.33	6.49
1.265753425	56.87	6.59	14.11	13.37	11.91	12.33	6.49
1.268493151	56.87	6.59	14.11	13.41	11.87	12.33	6.68
1.271232877	56.87	6.59	14.13	13.49	11.77	12.33	6.68
1.273972603	56.90	6.56	14.13	13.49	11.77	12.33	6.68
1.276712329	56.90	6.56	14.13	13.38	11.87	12.33	6.68
1.279452055	56.90	6.67	14.02	13.38	11.87	12.33	6.68
1.282191781	57.14	6.43	14.00	13.41	11.84	12.35	6.69
1.284931507	57.51	6.13	13.77	13.57	11.79	12.40	6.69
1.287671233	57.77	5.87	13.70	13.63	11.79	12.40	6.30
1.290410959	57.77	5.87	13.70	13.63	11.79	12.40	6.30
1.293150685	57.77	5.87	13.70	13.51	11.91	12.40	6.30
1.295890411	57.77	5.87	13.70	13.51	11.91	12.41	6.30
1.298630137	57.77	5.71	13.86	13.51	11.97	12.34	6.30
1.301369863	57.77	5.72	13.85	13.51	11.97	12.26	6.39
1.304109589	57.68	5.81	13.85	13.51	11.97	12.26	6.39
1.306849315	57.61	5.88	13.90	13.46	11.87	12.36	6.39
1.309589041	57.61	5.88	13.90	13.42	12.21	12.06	6.39
1.312328767	57.61	5.88	13.90	13.42	12.21	12.06	6.39
1.315068493	57.61	5.88	13.90	13.42	12.21	12.06	6.39
1.317808219	57.61	5.88	14.05	13.27	12.21	12.06	6.39
1.320547945	57.68	5.81	14.05	13.27	11.89	12.39	6.39
1.323287671	57.68	6.01	13.85	13.27	11.89	12.39	6.43
1.326027397	57.68	6.01	13.85	13.27	11.89	12.39	6.43
1.328767123	57.68	6.01	13.85	13.33	11.83	12.39	6.43
1.331506849	57.70	5.99	13.85	13.33	11.83	12.39	6.43
1.334246575	57.70	6.11	13.73	13.33	12.02	12.19	6.43
1.336986301	57.70	6.11	13.61	13.62	11.85	12.19	6.43
1.339726027	57.70	6.11	13.60	13.63	11.71	12.34	6.43
1.342465753	57.70	6.11	13.70	13.52	11.71	12.34	6.43
1.345205479	57.70	6.11	13.70	13.64	11.59	12.33	6.43
1.347945205	57.70	6.11	13.71	13.52	11.70	12.33	6.44
1.350684932	57.70	6.11	13.71	13.41	11.81	12.33	6.44
1.353424658	57.46	6.35	13.72	13.40	11.81	12.33	6.44
1.356164384	57.50	6.32	13.70	13.41	11.96	12.19	6.44
1.358904110	57.69	6.14	13.70	13.52	11.84	12.01	6.62
1.361643836	57.69	6.14	13.70	13.58	11.77	12.03	6.62
1.364383562	57.64	6.18	13.70	13.58	11.76	12.03	6.62
1.367123288	57.64	6.18	13.70	13.58	11.76	12.03	6.85
1.369863014	57.64	6.22	13.66	13.58	11.76	12.03	6.85
1.372602740	57.64	6.22	13.67	13.57	11.76	12.03	6.85
1.375342466	57.64	6.13	13.77	13.53	11.81	12.03	6.85
1.378082192	57.64	6.13	13.75	13.55	11.81	12.03	6.85
1.380821918	57.42	6.35	13.75	13.55	11.81	12.03	6.85
1.383561644	57.42	6.35	13.76	13.53	11.80	12.04	6.96
1.386301370	57.42	6.39	13.72	13.53	11.80	12.04	6.96
1.389041096	57.42	6.39	13.63	13.63	11.80	12.16	6.84
1.391780822	57.42	6.39	13.63	13.69	11.74	12.16	6.84
1.394520548	57.32	6.49	13.63	13.65	11.78	12.16	6.84
1.397260274	57.32	6.61	13.51	13.33	11.91	12.35	6.84
1.400000000	57.32	6.61	13.51	13.33	11.91	12.43	6.76
1.402739726	57.32	6.61	13.51	13.33	11.91	12.32	6.87
1.405479452	57.03	6.90	13.51	13.36	11.88	12.32	6.87
1.408219178	57.03	6.66	13.80	13.28	11.91	12.32	6.87
1.410958904	57.03	6.66	13.80	13.28	11.94	12.29	6.87
1.413698630	57.03	6.90	13.61	13.20	11.96	12.29	6.87
1.416438356	57.03	7.05	13.46	13.22	11.94	12.29	6.87
1.419178082	57.01	7.07	13.46	13.26	11.91	12.29	6.87
1.421917808	57.01	7.07	13.46	13.26	11.91	12.29	6.87
1.424657534	57.01	6.67	13.86	13.26	11.91	12.29	6.86
1.427397260	57.01	6.67	13.80	13.31	11.85	12.35	6.86
1.430136986	56.93	6.89	13.66	13.31	11.85	12.32	6.88
1.432876712	56.93	6.89	13.65	13.32	11.85	12.49	6.71
1.435616438	56.61	7.25	13.62	13.29	11.77	12.60	6.71
1.438356164	56.56	7.30	13.61	13.35	11.74	12.59	6.71
1.441095890	56.56	7.38	13.55	13.32	11.74	12.55	6.74
1.443835616	56.52	7.42	13.55	13.32	11.74	12.55	6.63
1.446575342	56.52	7.42	13.55	13.32	11.74	12.55	6.63
1.449315068	56.22	7.72	13.55	13.32	11.74	12.55	6.63
1.452054795	56.22	7.72	13.55	13.32	11.73	12.57	6.63
1.454794521	56.22	7.72	13.65	13.27	11.69	12.57	6.63
1.457534247	56.22	7.72	13.65	13.27	11.69	12.57	6.73
1.460273973	56.22	7.72	13.71	13.19	11.70	12.57	6.73
1.463013699	56.22	7.72	13.72	13.19	11.71	12.55	6.73
1.465753425	56.22	7.72	13.71	13.19	11.71	12.55	6.73
1.468493151	56.22	7.76	13.66	13.16	11.75	12.55	6.73
1.471232877	56.22	7.76	13.66	13.16	11.75	12.55	6.73
1.473972603	56.22	7.76	13.66	13.16	11.75	12.55	6.73
1.476712329	55.89	8.09	13.66	13.12	11.78	12.55	6.75
1.479452055	55.89	8.09	13.66	13.12	11.78	12.70	6.59
1.482191781	56.22	7.76	13.67	13.15	11.75	12.57	6.72
1.484931507	56.22	7.80	13.63	13.15	11.86	12.46	6.72
1.487671233	56.18	7.89	13.61	13.16	11.84	12.45	6.72
1.490410959	56.18	7.89	13.67	13.06	11.87	12.45	6.72
1.493150685	55.55	8.51	13.61	13.25	11.75	12.45	6.72
1.495890411	55.55	8.51	13.67	13.18	11.75	12.45	6.72
1.498630137	55.55	8.51	13.67	13.12	11.78	12.48	6.72
1.501369863	55.55	8.60	13.46	13.25	11.79	12.40	6.81
1.504109589	55.55	8.68	13.27	13.35	11.83	12.36	6.81
1.506849315	55.55	8.68	13.27	13.35	11.83	12.36	6.81
1.509589041	55.55	8.68	13.34	13.28	11.83	12.36	6.81
1.512328767	55.55	8.68	13.30	13.33	11.83	12.36	6.81
1.515068493	55.55	8.68	13.34	13.28	11.83	12.36	6.81
1.517808219	55.55	8.56	13.49	13.25	11.80	12.39	6.81
1.520547945	55.55	8.56	13.42	13.33	11.80	12.39	6.81
1.523287671	55.55	8.56	13.42	13.33	11.83	12.19	6.98
1.526027397	55.55	8.56	13.42	13.33	11.83	12.19	6.98
1.528767123	55.58	8.54	13.42	13.27	11.89	12.19	6.98
1.531506849	55.58	8.69	13.27	13.27	11.91	12.18	6.97
1.534246575	55.58	8.69	13.27	13.27	11.99	12.10	6.97
1.536986301	55.68	8.59	13.27	13.26	11.99	12.10	6.97
1.539726027	55.68	8.73	13.13	13.30	11.96	12.10	7.07
1.542465753	55.68	8.73	13.12	13.31	11.96	12.10	7.07
1.545205479	55.62	8.79	13.12	13.31	11.96	12.10	7.08
1.547945205	55.62	8.79	13.12	13.48	11.80	12.09	7.08
1.550684932	55.62	8.64	13.27	13.32	11.96	12.09	7.08
1.553424658	55.62	8.64	13.27	13.32	11.96	12.09	7.08
1.556164384	55.62	8.64	13.27	13.32	11.93	12.12	7.08
1.558904110	55.62	8.64	13.27	13.32	11.93	12.12	7.08
1.561643836	55.62	8.64	13.27	13.32	11.93	12.12	7.08
1.564383562	55.62	8.64	13.29	13.31	11.93	12.12	7.08
1.567123288	55.62	8.64	13.29	13.31	11.88	12.18	7.13
1.569863014	55.62	8.64	13.28	13.31	11.88	11.96	7.34
1.572602740	55.62	8.64	13.28	13.31	11.86	11.98	7.34
1.575342466	55.62	8.49	13.40	13.34	11.88	11.99	7.31
1.578082192	55.50	8.61	13.40	13.34	11.86	12.01	7.31
1.580821918	55.50	8.61	13.33	13.41	11.86	12.01	7.31
1.583561644	55.50	8.60	13.31	13.43	11.86	12.01	7.31
1.586301370	55.50	8.64	13.28	13.43	11.86	12.04	7.28
1.589041096	55.50	8.64	13.28	13.50	11.81	12.02	7.28
1.591780822	55.50	8.64	13.28	13.49	11.82	12.02	7.33
1.594520548	55.50	8.83	13.09	13.49	11.82	12.02	7.33
1.597260274	55.25	9.08	13.07	13.51	11.82	12.02	7.34
1.600000000	55.25	9.08	13.07	13.52	11.81	12.02	7.34
1.602739726	55.25	9.08	13.07	13.52	11.81	12.02	7.34
1.605479452	55.25	9.08	12.99	13.55	11.84	11.96	7.42
1.608219178	55.25	9.08	12.99	13.47	11.87	12.01	7.42
1.610958904	55.50	8.94	12.91	13.50	11.81	12.01	7.42
1.613698630	55.50	8.94	12.91	13.50	11.70	12.11	7.42
1.616438356	55.59	8.85	12.95	13.40	11.77	12.19	7.34
1.619178082	55.42	8.91	13.06	13.40	11.77	12.25	7.29
1.621917808	55.50	8.83	13.06	13.40	11.77	12.25	7.23
1.624657534	55.50	8.83	13.06	13.40	11.77	12.25	7.23
1.627397260	55.50	8.83	13.06	13.40	11.77	12.25	7.23
1.630136986	55.50	8.88	12.97	13.43	11.77	12.25	7.23
1.632876712	55.50	8.88	12.99	13.41	11.77	12.25	7.23
1.635616438	55.50	8.88	12.99	13.41	11.84	12.18	7.23
1.638356164	55.50	8.79	13.08	13.41	11.84	12.18	7.23
1.641095890	55.50	8.79	13.08	13.48	11.80	12.15	7.23
1.643835616	55.50	8.79	13.08	13.55	11.72	12.15	7.23
1.646575342	55.50	8.79	13.08	13.59	11.68	12.18	7.21
1.649315068	55.50	8.79	13.08	13.55	11.72	12.18	7.15
1.652054795	55.50	8.79	13.08	13.55	11.72	12.25	7.08
1.654794521	55.50	8.61	13.25	13.53	11.72	12.28	7.08
1.657534247	55.50	8.61	13.25	13.57	11.68	12.28	7.08
1.660273973	55.50	8.61	13.22	13.61	11.68	12.15	7.20
1.663013699	55.50	8.61	13.22	13.52	11.74	12.17	7.20
1.665753425	55.51	8.60	13.22	13.49	11.78	12.13	7.23
1.668493151	55.51	8.75	13.11	13.46	11.72	12.19	7.23
1.671232877	55.62	8.63	13.11	13.46	11.72	12.36	7.06
1.673972603	55.62	8.63	13.12	13.45	11.72	12.19	7.23
1.676712329	55.65	8.69	13.04	13.42	11.75	12.19	7.17
1.679452055	55.65	8.69	13.04	13.42	11.75	12.19	7.17
1.682191781	55.65	8.69	13.01	13.45	11.75	12.19	7.31
1.684931507	55.65	8.69	13.01	13.45	11.75	12.19	7.31
1.687671233	55.65	8.71	12.99	13.45	11.75	12.44	6.92
1.690410959	55.65	8.71	12.99	13.42	11.80	12.41	6.92
1.693150685	55.65	8.71	12.99	13.42	11.77	12.44	6.92
1.695890411	55.65	8.71	12.99	13.43	11.76	12.44	6.92
1.698630137	55.65	8.71	12.99	13.45	11.74	12.44	6.92
1.701369863	55.65	8.71	12.99	13.45	11.74	12.44	6.92
1.704109589	55.65	8.71	12.99	13.43	11.76	12.44	6.88
1.706849315	55.65	8.71	13.00	13.42	11.76	12.44	6.88
1.709589041	55.61	8.52	13.23	13.38	11.80	12.45	6.87
1.712328767	55.61	8.52	13.23	13.38	11.80	12.45	6.87
1.715068493	55.61	8.58	13.16	13.43	11.77	12.45	6.87
1.717808219	55.61	8.58	13.16	13.43	11.76	12.45	7.19
1.720547945	55.61	8.58	13.16	13.39	11.81	12.51	7.13
1.723287671	55.61	8.59	13.15	13.39	11.81	12.51	7.12
1.726027397	55.61	8.52	13.21	13.39	11.81	12.51	7.12
1.728767123	55.64	8.72	12.97	13.47	11.75	12.51	7.12
1.731506849	55.64	8.72	12.96	13.48	11.72	12.37	7.28
1.734246575	55.64	8.72	12.96	13.48	11.72	12.37	7.28
1.736986301	55.64	8.74	12.94	13.48	11.72	12.37	7.28
1.739726027	55.64	8.74	12.94	13.48	11.69	12.39	7.28
1.742465753	55.64	8.74	12.94	13.42	11.75	12.39	7.28
1.745205479	55.64	8.74	12.85	13.51	11.75	12.39	7.28
1.747945205	55.64	8.74	12.85	13.48	11.77	12.39	7.28
1.750684932	55.64	8.74	12.85	13.51	11.75	12.39	7.28
1.753424658	55.64	8.71	12.89	13.45	11.80	12.37	7.71
1.756164384	55.60	8.75	12.89	13.45	11.80	12.37	7.71
1.758904110	55.60	8.58	13.05	13.51	11.75	12.37	7.71
1.761643836	55.60	8.58	13.05	13.51	11.75	12.37	7.71
1.764383562	55.60	8.58	13.04	13.52	11.70	12.42	7.71
1.767123288	55.60	8.58	13.04	13.52	11.70	12.42	7.52
1.769863014	55.60	8.58	13.04	13.54	11.68	12.46	7.47
1.772602740	55.60	8.68	12.91	13.58	11.68	12.46	7.47
1.775342466	55.34	8.95	12.91	13.60	11.63	12.49	7.47
1.778082192	55.34	8.95	12.91	13.64	11.59	12.49	7.67
1.780821918	55.64	8.64	12.89	13.65	11.59	12.43	7.72
1.783561644	55.64	8.64	12.88	13.67	11.59	12.43	7.72
1.786301370	55.64	8.64	12.88	13.67	11.50	12.52	7.72
1.789041096	55.64	8.85	12.69	13.61	11.63	12.43	7.72
1.791780822	55.64	8.85	12.69	13.51	11.73	12.43	7.72
1.794520548	55.64	8.85	12.67	13.53	11.81	12.25	7.82
1.797260274	56.02	8.47	12.67	13.53	11.81	12.25	7.82
1.800000000	56.02	8.58	12.56	13.53	11.81	12.25	7.86
1.802739726	56.02	8.58	12.56	13.63	11.71	12.25	7.86
1.805479452	56.02	8.58	12.56	13.53	11.83	12.23	7.86
1.808219178	56.02	8.74	12.40	13.53	11.83	12.23	7.86
1.810958904	56.02	8.74	12.41	13.52	11.79	12.26	7.40
1.813698630	56.02	8.74	12.41	13.47	11.84	12.26	7.40
1.816438356	56.01	8.75	12.40	13.49	11.84	12.26	7.40
1.819178082	55.78	8.98	12.40	13.49	11.84	12.26	7.40
1.821917808	55.78	8.82	12.58	13.40	11.82	12.35	7.40
1.824657534	55.78	8.82	12.56	13.42	11.82	12.29	7.46
1.827397260	55.80	8.79	12.58	13.40	11.82	12.29	7.46
1.830136986	55.80	8.96	12.41	13.43	11.80	12.29	7.46
1.832876712	55.80	8.96	12.41	13.43	11.75	12.39	7.40
1.835616438	55.80	8.96	12.41	13.43	11.75	12.34	7.45
1.838356164	55.80	9.03	12.34	13.37	11.82	12.34	7.44
1.841095890	55.80	9.03	12.34	13.37	11.82	12.34	7.44
1.843835616	55.80	9.03	12.39	13.31	11.82	12.34	7.44
1.846575342	55.80	9.03	12.42	13.29	11.82	12.34	7.44
1.849315068	55.80	9.03	12.42	13.29	11.82	12.34	7.44
1.852054795	55.80	9.03	12.42	13.25	11.85	12.35	7.44
1.854794521	55.80	9.03	12.42	13.25	11.77	12.43	7.44
1.857534247	55.80	9.03	12.42	13.25	11.77	12.43	7.44
1.860273973	55.80	9.03	12.42	13.25	11.74	12.46	7.44
1.863013699	55.80	9.03	12.38	13.19	11.83	12.28	7.62
1.865753425	55.80	9.03	12.38	13.19	11.83	12.28	7.61
1.868493151	55.76	9.07	12.38	13.26	11.76	12.28	7.61
1.871232877	55.76	9.07	12.38	13.21	11.81	12.28	7.61
1.873972603	55.76	9.09	12.37	13.27	11.49	12.64	7.51
1.876712329	55.76	9.07	12.38	13.22	11.54	12.65	7.50
1.879452055	55.79	9.05	12.38	13.22	11.61	12.59	7.50
1.882191781	55.79	9.05	12.38	13.22	11.61	12.59	7.50
1.884931507	55.62	9.22	12.38	13.22	11.61	12.59	7.50
1.887671233	55.79	9.04	12.45	13.16	11.61	12.59	7.50
1.890410959	55.78	9.00	12.51	13.16	11.61	12.59	7.50
1.893150685	55.78	9.00	12.60	13.02	11.65	12.59	7.50
1.895890411	55.78	9.00	12.60	13.02	11.65	12.59	7.49
1.898630137	55.78	9.00	12.60	13.02	11.65	12.59	7.49
1.901369863	55.78	9.00	12.61	13.05	11.47	12.73	7.49
1.904109589	55.78	9.00	12.61	13.05	11.47	12.73	7.49
1.906849315	55.78	9.00	12.65	13.02	11.47	12.73	7.49
1.909589041	55.78	8.97	12.64	13.05	11.47	12.73	7.49
1.912328767	55.78	8.97	12.64	13.05	11.47	12.73	7.49
1.915068493	55.72	9.02	12.64	13.05	11.47	12.73	7.49
1.917808219	55.72	9.02	12.64	13.05	11.47	12.74	7.48
1.920547945	55.72	9.05	12.62	13.07	11.45	12.78	7.44
1.923287671	55.72	8.99	12.71	13.03	11.45	12.78	7.43
1.926027397	55.72	8.99	12.71	12.98	11.64	12.64	7.43
1.928767123	55.72	8.99	12.71	12.98	11.63	12.65	7.43
1.931506849	55.60	9.11	12.71	12.94	11.76	12.56	7.43
1.934246575	55.60	9.04	12.79	12.94	11.76	12.56	7.43
1.936986301	55.60	9.08	12.73	12.95	11.76	12.53	7.47
1.939726027	55.53	9.15	12.61	13.11	11.72	12.53	7.47
1.942465753	55.53	9.15	12.61	13.11	11.72	12.56	7.43
1.945205479	55.53	9.15	12.65	13.06	11.72	12.56	7.43
1.947945205	55.54	9.14	12.65	13.06	11.72	12.56	7.43
1.950684932	55.54	9.14	12.65	13.06	11.72	12.56	7.43
1.953424658	55.54	9.14	12.61	13.11	11.72	12.56	7.42
1.956164384	55.54	9.14	12.58	13.14	11.72	12.54	7.44
1.958904110	55.54	9.14	12.61	13.10	11.73	12.54	7.44
1.961643836	55.54	9.14	12.61	13.10	11.73	12.45	7.53
1.964383562	55.50	9.38	12.45	13.06	11.57	12.61	7.53
1.967123288	55.50	9.38	12.53	12.99	11.57	12.61	7.53
1.969863014	55.50	9.38	12.53	12.98	11.58	12.61	7.53
1.972602740	55.50	9.17	12.74	12.98	11.57	12.56	7.60
1.975342466	55.50	9.17	12.74	12.98	11.57	12.56	7.60
1.978082192	55.50	9.02	12.81	13.01	11.61	12.55	7.56
1.980821918	55.50	9.02	12.74	13.04	11.66	12.55	7.56
1.983561644	55.50	9.02	12.74	13.04	11.66	12.51	7.60
1.986301370	55.50	9.02	12.74	13.04	11.60	12.58	7.60
1.989041096	55.50	9.02	12.62	13.15	11.60	12.58	7.60
1.991780822	55.43	9.10	12.69	13.13	11.55	12.58	7.70
1.994520548	55.43	9.10	12.69	13.13	11.55	12.48	7.80
1.997260274	55.43	9.10	12.62	13.27	11.47	12.48	7.80
2.000000000	55.43	9.10	12.62	13.27	11.47	12.48	7.80
2.002739726	55.43	9.10	12.62	13.27	11.47	12.48	7.80
2.005479452	55.43	9.10	12.62	13.27	11.32	12.57	7.86
2.008219178	55.43	9.09	12.64	13.27	11.32	12.57	7.70
2.010958904	55.41	9.16	12.58	13.27	11.33	12.56	7.70
2.013698630	55.42	9.15	12.57	13.15	11.46	12.56	7.70
2.016438356	55.37	9.21	12.57	13.15	11.46	12.56	7.70
2.019178082	55.37	9.23	12.55	13.07	11.54	12.56	7.70
2.021917808	55.37	9.21	12.55	13.08	11.55	12.55	7.70
2.024657534	55.48	9.11	12.54	13.11	11.52	12.55	7.70
2.027397260	55.56	9.03	12.54	13.11	11.56	12.52	7.70
2.030136986	55.56	9.03	12.54	13.11	11.56	12.48	7.74
2.032876712	55.56	8.95	12.62	13.11	11.56	12.38	7.90
2.035616438	55.51	9.06	12.56	13.11	11.56	12.38	7.90
2.038356164	55.51	9.06	12.53	13.14	11.60	12.34	7.90
